,u,i,ts,label,idx
689,24,505,1302753600.0,0.0,6809
690,294,24,1302753600.0,2.0,6844
691,168,24,1302753600.0,2.0,6858
692,505,24,1302753600.0,2.0,6859
693,1403,75,1302753600.0,2.0,11974
694,367,656,1302753600.0,2.0,20148
695,656,367,1302753600.0,2.0,20153
696,3,238,1302840000.0,0.0,1001
697,3,210,1302840000.0,0.0,1082
698,238,3,1302840000.0,2.0,1261
699,210,3,1302840000.0,2.0,1262
700,5,774,1302840000.0,0.0,1960
701,774,5,1302840000.0,2.0,2170
702,17,656,1302840000.0,0.0,5551
703,656,17,1302840000.0,2.0,5659
704,24,1083,1302840000.0,0.0,6775
705,24,714,1302840000.0,0.0,6799
706,24,168,1302840000.0,0.0,6800
707,714,24,1302840000.0,2.0,6850
708,1083,24,1302840000.0,2.0,6857
709,46,354,1302840000.0,0.0,9637
710,46,656,1302840000.0,0.0,9680
711,513,110,1302840000.0,0.0,14164
712,712,110,1302840000.0,2.0,14190
713,120,354,1302840000.0,0.0,14649
714,150,238,1302840000.0,0.0,15965
715,238,150,1302840000.0,2.0,15989
716,151,1082,1302840000.0,0.0,16016
717,1082,151,1302840000.0,2.0,16048
718,168,238,1302840000.0,2.0,16580
719,225,235,1302840000.0,2.0,18214
720,238,1220,1302840000.0,2.0,18440
721,1220,238,1302840000.0,2.0,18448
722,533,354,1302840000.0,2.0,20010
723,420,656,1302840000.0,2.0,20640
724,656,420,1302840000.0,2.0,20648
725,772,5,1302926400.0,2.0,2101
726,849,5,1302926400.0,2.0,2169
727,17,471,1302926400.0,0.0,5559
728,17,1084,1302926400.0,0.0,5631
729,17,1918,1302926400.0,0.0,5632
730,471,17,1302926400.0,2.0,5674
731,1084,17,1302926400.0,2.0,5743
732,1918,17,1302926400.0,2.0,5744
733,2450,73,1302926400.0,2.0,11852
734,100,420,1302926400.0,2.0,13661
735,420,100,1302926400.0,2.0,13686
736,150,2452,1302926400.0,0.0,15964
737,2452,150,1302926400.0,2.0,15988
738,210,657,1302926400.0,2.0,17901
739,323,216,1302926400.0,2.0,18020
740,420,991,1302926400.0,2.0,20639
741,991,420,1302926400.0,2.0,20647
742,2455,5,1303012800.0,2.0,2168
743,17,1611,1303012800.0,0.0,5629
744,17,271,1303012800.0,0.0,5630
745,271,17,1303012800.0,2.0,5693
746,24,120,1303012800.0,0.0,6781
747,24,130,1303012800.0,0.0,6782
748,24,501,1303012800.0,0.0,6786
749,45,130,1303012800.0,2.0,9561
750,45,1079,1303012800.0,2.0,9588
751,64,2454,1303012800.0,0.0,11168
752,2454,64,1303012800.0,2.0,11192
753,107,501,1303012800.0,2.0,14008
754,501,107,1303012800.0,2.0,14045
755,110,501,1303012800.0,0.0,14157
756,501,110,1303012800.0,2.0,14189
757,130,501,1303012800.0,0.0,15090
758,657,130,1303012800.0,0.0,15137
759,771,130,1303012800.0,2.0,15174
760,1612,146,1303012800.0,2.0,15824
761,153,909,1303012800.0,2.0,16098
762,909,153,1303012800.0,2.0,16114
763,201,2451,1303012800.0,2.0,17726
764,2451,201,1303012800.0,2.0,17730
765,216,323,1303012800.0,2.0,18011
766,354,506,1303012800.0,2.0,19995
767,506,354,1303012800.0,2.0,20006
768,421,3,1303099200.0,2.0,1260
769,5,2455,1303099200.0,0.0,1959
770,1611,17,1303099200.0,2.0,5742
771,38,991,1303099200.0,0.0,8834
772,991,38,1303099200.0,2.0,8874
773,46,225,1303099200.0,0.0,9679
774,225,46,1303099200.0,2.0,9736
775,437,139,1303099200.0,2.0,15518
776,170,210,1303099200.0,2.0,16626
777,210,170,1303099200.0,2.0,16651
778,440,1403,1303099200.0,2.0,20815
779,846,992,1303099200.0,2.0,22754
780,992,846,1303099200.0,2.0,22755
781,1612,7551,1303099200.0,2.0,23626
782,7551,1612,1303099200.0,1.0,23629
783,5,367,1303185600.0,0.0,1898
784,5,773,1303185600.0,0.0,1958
785,146,5,1303185600.0,0.0,2099
786,367,5,1303185600.0,2.0,2100
787,773,5,1303185600.0,2.0,2167
788,17,1923,1303185600.0,0.0,5628
789,1923,17,1303185600.0,2.0,5741
790,22,100,1303185600.0,0.0,6469
791,100,22,1303185600.0,2.0,6549
792,24,1614,1303185600.0,0.0,6798
793,24,299,1303185600.0,0.0,6803
794,1614,24,1303185600.0,2.0,6856
795,46,994,1303185600.0,0.0,9678
796,994,46,1303185600.0,2.0,9735
797,100,130,1303185600.0,2.0,13643
798,2456,100,1303185600.0,2.0,13685
799,146,2457,1303185600.0,0.0,15783
800,2457,146,1303185600.0,2.0,15823
801,773,169,1303185600.0,2.0,16610
802,442,1614,1303185600.0,2.0,20828
803,1614,442,1303185600.0,2.0,20834
804,506,994,1303185600.0,2.0,21279
805,994,506,1303185600.0,2.0,21284
806,3,775,1303272000.0,0.0,1081
807,775,3,1303272000.0,2.0,1259
808,24,846,1303272000.0,0.0,6811
809,846,24,1303272000.0,2.0,6862
810,110,991,1303272000.0,0.0,14156
811,991,110,1303272000.0,2.0,14188
812,120,323,1303272000.0,0.0,14660
813,420,1928,1303272000.0,2.0,20638
814,1928,420,1303272000.0,2.0,20646
815,991,2458,1303272000.0,2.0,23040
816,991,2459,1303272000.0,2.0,23041
817,2458,991,1303272000.0,2.0,23042
818,2459,991,1303272000.0,2.0,23043
819,237,5,1303358400.0,2.0,2098
820,17,420,1303358400.0,0.0,5562
821,420,17,1303358400.0,2.0,5676
822,24,85,1303358400.0,0.0,6808
823,470,24,1303358400.0,0.0,6837
824,73,100,1303358400.0,2.0,11816
825,100,73,1303358400.0,2.0,11851
826,85,100,1303358400.0,2.0,12621
827,100,85,1303358400.0,2.0,12659
828,100,210,1303358400.0,2.0,13647
829,210,100,1303358400.0,2.0,13669
830,107,273,1303358400.0,2.0,14007
831,273,107,1303358400.0,1.0,14044
832,210,130,1303358400.0,2.0,15126
833,1083,130,1303358400.0,2.0,15172
834,210,7551,1303358400.0,2.0,17900
835,7551,210,1303358400.0,1.0,17908
836,235,403,1303358400.0,2.0,18396
837,403,235,1303358400.0,2.0,18398
838,564,7551,1303358400.0,2.0,21606
839,7551,564,1303358400.0,1.0,21609
840,991,7583,1303358400.0,2.0,23039
841,3,565,1303444800.0,0.0,1079
842,3,2460,1303444800.0,0.0,1080
843,565,3,1303444800.0,2.0,1257
844,2460,3,1303444800.0,2.0,1258
845,17,7551,1303444800.0,0.0,5581
846,7551,17,1303444800.0,1.0,5692
847,236,22,1303444800.0,2.0,6548
848,24,565,1303444800.0,0.0,6807
849,565,24,1303444800.0,2.0,6843
850,168,420,1303444800.0,2.0,16570
851,420,168,1303444800.0,2.0,16587
852,1403,440,1303444800.0,2.0,20819
853,1086,5,1303531200.0,2.0,2097
854,225,5,1303531200.0,2.0,2166
855,17,24,1303531200.0,0.0,5561
856,22,236,1303531200.0,0.0,6468
857,1215,41,1303531200.0,2.0,9175
858,120,236,1303531200.0,0.0,14646
859,236,120,1303531200.0,2.0,14666
860,130,1086,1303531200.0,0.0,15089
861,1086,130,1303531200.0,2.0,15165
862,169,773,1303531200.0,0.0,16605
863,1088,210,1303531200.0,2.0,17907
864,7553,236,1303531200.0,2.0,18407
865,7438,298,1303531200.0,2.0,19365
866,1916,298,1303531200.0,2.0,19366
867,656,565,1303531200.0,2.0,21616
868,5,1086,1303617600.0,0.0,1830
869,5,772,1303617600.0,0.0,1832
870,5,354,1303617600.0,0.0,1897
871,5,2466,1303617600.0,0.0,1956
872,5,402,1303617600.0,0.0,1957
873,5,1088,1303617600.0,0.0,1972
874,2466,5,1303617600.0,2.0,2163
875,402,5,1303617600.0,2.0,2164
876,354,5,1303617600.0,2.0,2165
877,1088,5,1303617600.0,2.0,2180
878,17,7553,1303617600.0,0.0,5580
879,17,535,1303617600.0,0.0,5627
880,7553,17,1303617600.0,2.0,5657
881,535,17,1303617600.0,2.0,5740
882,22,7553,1303617600.0,0.0,6467
883,7553,22,1303617600.0,2.0,6547
884,24,659,1303617600.0,0.0,6822
885,46,1405,1303617600.0,0.0,9675
886,46,1929,1303617600.0,0.0,9677
887,1405,46,1303617600.0,2.0,9732
888,1929,46,1303617600.0,2.0,9734
889,64,1223,1303617600.0,0.0,11167
890,1223,64,1303617600.0,2.0,11191
891,1220,130,1303617600.0,2.0,15173
892,210,1929,1303617600.0,2.0,17899
893,225,2465,1303617600.0,2.0,18213
894,2465,225,1303617600.0,2.0,18229
895,298,1916,1303617600.0,0.0,19355
896,298,1222,1303617600.0,0.0,19358
897,1222,298,1303617600.0,2.0,19364
898,299,656,1303617600.0,2.0,19373
899,656,299,1303617600.0,2.0,19381
900,323,658,1303617600.0,2.0,19650
901,658,323,1303617600.0,0.0,19653
902,380,1210,1303617600.0,2.0,20273
903,565,7553,1303617600.0,2.0,21613
904,7553,565,1303617600.0,2.0,21615
905,716,7553,1303617600.0,2.0,22325
906,849,7553,1303617600.0,2.0,22757
907,7553,849,1303617600.0,2.0,22759
908,5,32,1303704000.0,0.0,1790
909,5,421,1303704000.0,0.0,1808
910,421,5,1303704000.0,2.0,2014
911,17,566,1303704000.0,0.0,5558
912,17,1926,1303704000.0,0.0,5582
913,566,17,1303704000.0,2.0,5673
914,1926,17,1303704000.0,2.0,5694
915,100,564,1303704000.0,2.0,13659
916,100,660,1303704000.0,2.0,13660
917,564,100,1303704000.0,2.0,13682
918,3517,100,1303704000.0,1.0,13683
919,660,100,1303704000.0,2.0,13684
920,1216,130,1303704000.0,2.0,15112
921,1609,130,1303704000.0,2.0,15178
922,146,1916,1303704000.0,0.0,15782
923,210,566,1303704000.0,2.0,17896
924,210,2467,1303704000.0,2.0,17898
925,566,210,1303704000.0,2.0,17905
926,2467,210,1303704000.0,2.0,17906
927,253,1089,1303704000.0,2.0,18712
928,354,1079,1303704000.0,2.0,20000
929,440,439,1303704000.0,2.0,20810
930,535,2461,1303704000.0,2.0,21441
931,2461,535,1303704000.0,2.0,21445
932,566,1089,1303704000.0,2.0,21618
933,1089,566,1303704000.0,2.0,21619
934,2,504,1303790400.0,0.0,396
935,504,2,1303790400.0,2.0,881
936,38,5,1303790400.0,0.0,2021
937,17,299,1303790400.0,0.0,5626
938,299,17,1303790400.0,2.0,5739
939,24,441,1303790400.0,0.0,6776
940,120,24,1303790400.0,0.0,6873
941,441,24,1303790400.0,2.0,6874
942,64,566,1303790400.0,0.0,11166
943,566,64,1303790400.0,2.0,11190
944,503,130,1303790400.0,2.0,15101
945,1610,130,1303790400.0,2.0,15177
946,216,130,1303790400.0,2.0,15182
947,176,237,1303790400.0,2.0,16796
948,237,176,1303790400.0,2.0,16811
949,225,2463,1303790400.0,2.0,18200
950,2463,225,1303790400.0,2.0,18228
951,1089,253,1303790400.0,2.0,18730
952,354,439,1303790400.0,2.0,19999
953,439,354,1303790400.0,2.0,20009
954,7438,437,1303790400.0,2.0,20796
955,7551,1223,1303790400.0,1.0,23338
956,1612,7553,1303790400.0,2.0,23625
957,7553,1612,1303790400.0,2.0,23628
958,3,22,1303876800.0,0.0,1078
959,5,7583,1303876800.0,0.0,1811
960,5,17,1303876800.0,0.0,1812
961,5,2469,1303876800.0,0.0,1955
962,17,5,1303876800.0,0.0,2017
963,2469,5,1303876800.0,2.0,2162
964,17,1223,1303876800.0,0.0,5624
965,17,1091,1303876800.0,0.0,5625
966,504,17,1303876800.0,2.0,5697
967,1223,17,1303876800.0,2.0,5737
968,1091,17,1303876800.0,2.0,5738
969,38,1927,1303876800.0,0.0,8846
970,1225,41,1303876800.0,2.0,9174
971,43,176,1303876800.0,0.0,9304
972,43,46,1303876800.0,0.0,9348
973,43,110,1303876800.0,0.0,9349
974,176,43,1303876800.0,2.0,9365
975,110,43,1303876800.0,0.0,9408
976,146,2470,1303876800.0,0.0,15781
977,2470,146,1303876800.0,2.0,15822
978,238,849,1303876800.0,2.0,18439
979,849,238,1303876800.0,2.0,18447
980,3,1410,1303963200.0,0.0,1004
981,3,1223,1303963200.0,0.0,1077
982,1410,3,1303963200.0,2.0,1181
983,1223,3,1303963200.0,2.0,1256
984,5,849,1303963200.0,0.0,1899
985,5,2468,1303963200.0,0.0,1954
986,271,5,1303963200.0,2.0,2053
987,2468,5,1303963200.0,2.0,2161
988,17,1410,1303963200.0,0.0,5623
989,38,17,1303963200.0,0.0,5642
990,1410,17,1303963200.0,2.0,5736
991,22,43,1303963200.0,0.0,6466
992,43,22,1303963200.0,0.0,6546
993,24,444,1303963200.0,0.0,6796
994,24,1221,1303963200.0,0.0,6797
995,24,773,1303963200.0,0.0,6801
996,773,24,1303963200.0,2.0,6851
997,1931,110,1303963200.0,2.0,14187
998,120,130,1303963200.0,0.0,14648
999,130,444,1303963200.0,0.0,15091
1000,130,253,1303963200.0,0.0,15094
1001,444,130,1303963200.0,2.0,15110
1002,608,130,1303963200.0,2.0,15136
1003,146,151,1303963200.0,0.0,15780
1004,151,146,1303963200.0,0.0,15821
1005,225,2472,1303963200.0,2.0,18212
1006,2472,225,1303963200.0,2.0,18227
1007,236,506,1303963200.0,2.0,18402
1008,444,354,1303963200.0,2.0,20008
1009,998,849,1303963200.0,2.0,22758
1010,1928,1084,1303963200.0,2.0,23181
1011,1223,7551,1303963200.0,2.0,23336
1012,3,1091,1304049600.0,0.0,1076
1013,1091,3,1304049600.0,2.0,1255
1014,5,169,1304049600.0,0.0,1838
1015,5,1092,1304049600.0,0.0,1852
1016,467,5,1304049600.0,2.0,2043
1017,17,101,1304049600.0,0.0,5549
1018,17,1092,1304049600.0,0.0,5556
1019,101,17,1304049600.0,0.0,5670
1020,1092,17,1304049600.0,2.0,5671
1021,41,771,1304049600.0,0.0,9148
1022,41,718,1304049600.0,0.0,9149
1023,130,41,1304049600.0,0.0,9173
1024,771,41,1304049600.0,2.0,9213
1025,718,41,1304049600.0,2.0,9214
1026,92,442,1304049600.0,0.0,13123
1027,442,92,1304049600.0,2.0,13143
1028,130,718,1304049600.0,0.0,15084
1029,170,130,1304049600.0,2.0,15167
1030,153,169,1304049600.0,2.0,16091
1031,169,153,1304049600.0,0.0,16111
1032,997,169,1304049600.0,2.0,16607
1033,225,2473,1304049600.0,2.0,18210
1034,225,7553,1304049600.0,2.0,18211
1035,2473,225,1304049600.0,2.0,18225
1036,7553,225,1304049600.0,2.0,18226
1037,1612,402,1304049600.0,2.0,20443
1038,421,1612,1304049600.0,2.0,20654
1039,7553,716,1304049600.0,2.0,22326
1040,1091,2471,1304049600.0,2.0,23188
1041,2471,1091,1304049600.0,2.0,23189
1042,2,995,1304136000.0,0.0,395
1043,17,251,1304136000.0,0.0,5621
1044,17,1094,1304136000.0,0.0,5622
1045,251,17,1304136000.0,2.0,5734
1046,1094,17,1304136000.0,2.0,5735
1047,24,849,1304136000.0,0.0,6821
1048,849,24,1304136000.0,2.0,6872
1049,607,41,1304136000.0,2.0,9212
1050,64,719,1304136000.0,0.0,11165
1051,719,64,1304136000.0,2.0,11189
1052,100,7553,1304136000.0,2.0,13658
1053,7553,100,1304136000.0,2.0,13668
1054,109,356,1304136000.0,2.0,14104
1055,356,109,1304136000.0,2.0,14130
1056,110,1931,1304136000.0,0.0,14155
1057,114,354,1304136000.0,0.0,14301
1058,354,114,1304136000.0,2.0,14318
1059,130,1221,1304136000.0,0.0,15088
1060,323,130,1304136000.0,2.0,15169
1061,238,168,1304136000.0,2.0,16588
1062,251,716,1304136000.0,2.0,18677
1063,716,251,1304136000.0,2.0,18681
1064,253,1931,1304136000.0,2.0,18711
1065,1931,253,1304136000.0,2.0,18729
1066,273,2477,1304136000.0,1.0,19012
1067,2477,273,1304136000.0,2.0,19020
1068,997,354,1304136000.0,2.0,20005
1069,535,2475,1304136000.0,2.0,21440
1070,2475,535,1304136000.0,2.0,21444
1071,717,1607,1304136000.0,2.0,22338
1072,1607,717,1304136000.0,2.0,22348
1073,718,1414,1304136000.0,2.0,22351
1074,1414,718,1304136000.0,2.0,22354
1075,849,998,1304136000.0,2.0,22756
1076,5,382,1304222400.0,0.0,1785
1077,5,271,1304222400.0,0.0,1857
1078,5,1089,1304222400.0,0.0,1952
1079,5,536,1304222400.0,0.0,1953
1080,1089,5,1304222400.0,2.0,2095
1081,140,5,1304222400.0,2.0,2159
1082,536,5,1304222400.0,2.0,2160
1083,17,38,1304222400.0,0.0,5537
1084,17,3517,1304222400.0,0.0,5620
1085,32,567,1304222400.0,0.0,8095
1086,567,32,1304222400.0,2.0,8135
1087,38,562,1304222400.0,0.0,8833
1088,313,38,1304222400.0,0.0,8852
1089,562,38,1304222400.0,2.0,8872
1090,43,841,1304222400.0,0.0,9346
1091,43,610,1304222400.0,0.0,9347
1092,841,43,1304222400.0,2.0,9406
1093,610,43,1304222400.0,2.0,9407
1094,64,1084,1304222400.0,0.0,11164
1095,1084,64,1304222400.0,2.0,11188
1096,107,253,1304222400.0,2.0,14006
1097,253,107,1304222400.0,2.0,14020
1098,130,1229,1304222400.0,0.0,15083
1099,1229,130,1304222400.0,2.0,15107
1100,1228,130,1304222400.0,2.0,15108
1101,999,130,1304222400.0,2.0,15109
1102,139,567,1304222400.0,0.0,15507
1103,567,139,1304222400.0,2.0,15517
1104,202,536,1304222400.0,2.0,17738
1105,507,202,1304222400.0,2.0,17739
1106,536,202,1304222400.0,2.0,17743
1107,224,911,1304222400.0,2.0,18185
1108,224,1414,1304222400.0,2.0,18186
1109,911,224,1304222400.0,2.0,18194
1110,1414,224,1304222400.0,2.0,18195
1111,225,536,1304222400.0,2.0,18209
1112,536,225,1304222400.0,2.0,18224
1113,237,1225,1304222400.0,2.0,18413
1114,1215,237,1304222400.0,2.0,18423
1115,252,2483,1304222400.0,2.0,18687
1116,2483,252,1304222400.0,2.0,18694
1117,253,383,1304222400.0,2.0,18710
1118,383,253,1304222400.0,2.0,18728
1119,271,473,1304222400.0,2.0,18995
1120,271,1933,1304222400.0,2.0,18996
1121,473,271,1304222400.0,2.0,18999
1122,1933,271,1304222400.0,2.0,19000
1123,294,474,1304222400.0,2.0,19325
1124,474,294,1304222400.0,2.0,19332
1125,312,1097,1304222400.0,0.0,19545
1126,312,1090,1304222400.0,0.0,19546
1127,1097,312,1304222400.0,2.0,19550
1128,1090,312,1304222400.0,2.0,19551
1129,473,2481,1304222400.0,2.0,21045
1130,2481,473,1304222400.0,2.0,21048
1131,508,536,1304222400.0,2.0,21289
1132,508,610,1304222400.0,2.0,21294
1133,536,508,1304222400.0,2.0,21297
1134,610,508,1304222400.0,2.0,21303
1135,536,3517,1304222400.0,2.0,21450
1136,3517,536,1304222400.0,1.0,21454
1137,537,3517,1304222400.0,2.0,21465
1138,3517,537,1304222400.0,1.0,21477
1139,564,1414,1304222400.0,2.0,21607
1140,1414,564,1304222400.0,2.0,21610
1141,567,912,1304222400.0,2.0,21621
1142,912,567,1304222400.0,2.0,21623
1143,610,1090,1304222400.0,2.0,21832
1144,1090,610,1304222400.0,2.0,21835
1145,717,1221,1304222400.0,2.0,22337
1146,1221,717,1304222400.0,2.0,22347
1147,718,2479,1304222400.0,2.0,22350
1148,2479,718,1304222400.0,2.0,22353
1149,1084,1096,1304222400.0,2.0,23179
1150,1096,1084,1304222400.0,2.0,23180
1151,3517,1225,1304222400.0,1.0,23339
1152,2478,1227,1304222400.0,2.0,23343
1153,3,383,1304308800.0,0.0,1074
1154,3,356,1304308800.0,0.0,1075
1155,383,3,1304308800.0,2.0,1252
1156,356,3,1304308800.0,2.0,1253
1157,239,3,1304308800.0,2.0,1254
1158,5,1231,1304308800.0,0.0,1816
1159,5,324,1304308800.0,0.0,1894
1160,5,1612,1304308800.0,0.0,1895
1161,5,7570,1304308800.0,0.0,1951
1162,1231,5,1304308800.0,2.0,2020
1163,324,5,1304308800.0,2.0,2093
1164,3517,17,1304308800.0,1.0,5691
1165,24,1417,1304308800.0,0.0,6780
1166,55,38,1304308800.0,0.0,8854
1167,43,1619,1304308800.0,0.0,9345
1168,1619,43,1304308800.0,2.0,9405
1169,45,1091,1304308800.0,2.0,9574
1170,45,324,1304308800.0,2.0,9575
1171,1091,45,1304308800.0,2.0,9612
1172,324,45,1304308800.0,2.0,9618
1173,46,153,1304308800.0,0.0,9649
1174,46,534,1304308800.0,0.0,9674
1175,534,46,1304308800.0,2.0,9730
1176,1934,46,1304308800.0,2.0,9731
1177,55,85,1304308800.0,0.0,10464
1178,85,55,1304308800.0,2.0,10501
1179,64,1096,1304308800.0,0.0,11163
1180,1096,64,1304308800.0,2.0,11187
1181,85,382,1304308800.0,2.0,12583
1182,85,7570,1304308800.0,2.0,12592
1183,85,776,1304308800.0,2.0,12619
1184,85,1620,1304308800.0,2.0,12620
1185,139,85,1304308800.0,0.0,12625
1186,382,85,1304308800.0,0.0,12626
1187,776,85,1304308800.0,2.0,12657
1188,1620,85,1304308800.0,2.0,12658
1189,130,1217,1304308800.0,0.0,15087
1190,718,130,1304308800.0,2.0,15099
1191,441,130,1304308800.0,2.0,15100
1192,195,130,1304308800.0,2.0,15105
1193,1417,130,1304308800.0,2.0,15146
1194,1922,130,1304308800.0,2.0,15168
1195,151,1099,1304308800.0,0.0,16015
1196,1099,151,1304308800.0,2.0,16047
1197,252,382,1304308800.0,2.0,18682
1198,382,252,1304308800.0,0.0,18690
1199,354,1917,1304308800.0,2.0,19998
1200,1917,354,1304308800.0,2.0,20007
1201,423,536,1304308800.0,2.0,20666
1202,536,423,1304308800.0,2.0,20669
1203,439,506,1304308800.0,2.0,20807
1204,506,439,1304308800.0,2.0,20809
1205,442,776,1304308800.0,2.0,20823
1206,776,442,1304308800.0,2.0,20830
1207,467,659,1304308800.0,2.0,21026
1208,659,467,1304308800.0,2.0,21028
1209,474,999,1304308800.0,2.0,21051
1210,999,474,1304308800.0,2.0,21054
1211,508,567,1304308800.0,2.0,21288
1212,567,508,1304308800.0,2.0,21296
1213,537,7372,1304308800.0,2.0,21464
1214,7372,537,1304308800.0,1.0,21476
1215,565,1619,1304308800.0,2.0,21612
1216,1619,565,1304308800.0,2.0,21614
1217,607,7570,1304308800.0,2.0,21822
1218,659,7570,1304308800.0,2.0,22084
1219,7570,659,1304308800.0,2.0,22085
1220,776,999,1304308800.0,2.0,22523
1221,999,776,1304308800.0,2.0,22524
1222,7328,1915,1304308800.0,2.0,23809
1223,2,224,1304395200.0,0.0,74
1224,2,2473,1304395200.0,0.0,147
1225,5,151,1304395200.0,0.0,1833
1226,5,2486,1304395200.0,0.0,1949
1227,5,110,1304395200.0,0.0,1950
1228,1612,5,1304395200.0,2.0,2094
1229,2486,5,1304395200.0,2.0,2157
1230,110,5,1304395200.0,0.0,2158
1231,7570,5,1304395200.0,2.0,2188
1232,17,994,1304395200.0,0.0,5550
1233,17,43,1304395200.0,0.0,5557
1234,994,17,1304395200.0,2.0,5658
1235,43,17,1304395200.0,0.0,5672
1236,43,993,1304395200.0,0.0,9302
1237,993,43,1304395200.0,2.0,9404
1238,45,443,1304395200.0,2.0,9587
1239,443,45,1304395200.0,2.0,9611
1240,2484,64,1304395200.0,2.0,11186
1241,85,1084,1304395200.0,2.0,12618
1242,1084,85,1304395200.0,2.0,12656
1243,109,1100,1304395200.0,2.0,14089
1244,1100,109,1304395200.0,2.0,14114
1245,992,130,1304395200.0,2.0,15156
1246,1407,130,1304395200.0,2.0,15161
1247,1221,130,1304395200.0,2.0,15162
1248,535,130,1304395200.0,2.0,15164
1249,1615,130,1304395200.0,2.0,15179
1250,150,912,1304395200.0,0.0,15960
1251,150,294,1304395200.0,0.0,15961
1252,150,1095,1304395200.0,0.0,15962
1253,912,150,1304395200.0,2.0,15985
1254,294,150,1304395200.0,2.0,15986
1255,1095,150,1304395200.0,2.0,15987
1256,176,3517,1304395200.0,2.0,16787
1257,176,294,1304395200.0,2.0,16803
1258,3517,176,1304395200.0,1.0,16805
1259,294,176,1304395200.0,2.0,16820
1260,216,1095,1304395200.0,2.0,18019
1261,1095,216,1304395200.0,2.0,18028
1262,252,1918,1304395200.0,2.0,18686
1263,1918,252,1304395200.0,2.0,18693
1264,294,562,1304395200.0,2.0,19321
1265,562,294,1304395200.0,2.0,19331
1266,298,1939,1304395200.0,0.0,19357
1267,1939,298,1304395200.0,2.0,19363
1268,340,2485,1304395200.0,2.0,19844
1269,2485,340,1304395200.0,2.0,19851
1270,403,439,1304395200.0,2.0,20446
1271,508,7372,1304395200.0,2.0,21293
1272,7372,508,1304395200.0,1.0,21302
1273,530,993,1304395200.0,2.0,21409
1274,993,530,1304395200.0,2.0,21417
1275,532,1096,1304395200.0,2.0,21424
1276,1096,532,1304395200.0,2.0,21429
1277,537,993,1304395200.0,2.0,21463
1278,993,537,1304395200.0,2.0,21475
1279,1094,610,1304395200.0,2.0,21834
1280,717,7372,1304395200.0,2.0,22336
1281,7372,717,1304395200.0,1.0,22346
1282,993,1096,1304395200.0,2.0,23044
1283,993,1099,1304395200.0,2.0,23045
1284,1096,993,1304395200.0,2.0,23046
1285,1099,993,1304395200.0,2.0,23047
1286,1099,7372,1304395200.0,2.0,23193
1287,7372,1099,1304395200.0,1.0,23195
1288,1936,1931,1304395200.0,2.0,23814
1289,7570,1931,1304395200.0,2.0,23815
1290,7570,1936,1304395200.0,2.0,23817
1291,3,354,1304481600.0,0.0,906
1292,3,110,1304481600.0,0.0,951
1293,3,2489,1304481600.0,0.0,1072
1294,3,1937,1304481600.0,0.0,1073
1295,110,3,1304481600.0,0.0,1126
1296,354,3,1304481600.0,2.0,1146
1297,2489,3,1304481600.0,2.0,1250
1298,1937,3,1304481600.0,2.0,1251
1299,5,1219,1304481600.0,0.0,1947
1300,5,1087,1304481600.0,0.0,1948
1301,151,5,1304481600.0,0.0,1986
1302,1219,5,1304481600.0,2.0,2155
1303,1087,5,1304481600.0,2.0,2156
1304,17,7583,1304481600.0,0.0,5619
1305,7583,17,1304481600.0,2.0,5733
1306,24,538,1304481600.0,0.0,6820
1307,43,716,1304481600.0,0.0,9344
1308,716,43,1304481600.0,2.0,9403
1309,64,2484,1304481600.0,0.0,11162
1310,990,130,1304481600.0,2.0,15103
1311,7583,130,1304481600.0,2.0,15158
1312,273,130,1304481600.0,1.0,15180
1313,194,1919,1304481600.0,2.0,17585
