,u,i,ts,label,idx
699,65,240,1301866651.50438,0.0,700
700,40,240,1301866658.16656,0.0,701
701,136,203,1301897258.59866,0.0,702
702,203,136,1301897279.19406,0.0,703
703,8,3,1301898700.00283,0.0,704
704,61,3,1301898705.01812,0.0,705
705,63,3,1301898738.21734,1.0,706
706,78,3,1301898759.93158,0.0,707
707,3,8,1301899167.88298,0.0,708
708,40,8,1301899174.23402,0.0,709
709,42,8,1301899185.05481,0.0,710
710,22,8,1301899226.79428,0.0,711
711,73,8,1301899299.67572,0.0,712
712,63,8,1301899326.87125,1.0,713
713,63,209,1301901227.83931,1.0,714
714,241,207,1301901459.51033,2.0,715
715,207,241,1301901471.90318,2.0,716
716,209,63,1301901475.36796,2.0,717
717,242,232,1301936770.23107,2.0,718
718,144,40,1301938972.97953,0.0,719
719,40,144,1301939041.53778,0.0,720
720,232,242,1301941162.33583,2.0,721
721,243,61,1301945086.58244,0.0,722
722,61,243,1301945156.92203,0.0,723
723,3,136,1301972936.39276,0.0,724
724,8,205,1301973637.93208,0.0,725
725,65,2,1301975394.34679,0.0,726
726,2,65,1301975615.66909,0.0,727
727,245,203,1301998379.28746,2.0,728
728,61,245,1301999041.33397,0.0,729
729,57,203,1302005850.75124,2.0,730
730,203,57,1302005904.06754,0.0,731
731,61,165,1302011702.12912,0.0,732
732,165,61,1302011716.65014,0.0,733
733,81,205,1302012515.57348,2.0,734
734,115,57,1302012678.63861,2.0,735
735,81,150,1302016172.14603,2.0,736
736,246,2,1302017978.22264,0.0,737
737,81,242,1302025647.35766,2.0,738
738,247,36,1302027410.92431,2.0,739
739,36,247,1302027786.63124,0.0,740
740,248,2,1302043777.83291,2.0,741
741,2,248,1302043935.46555,0.0,742
742,242,81,1302044439.63816,2.0,743
743,65,81,1302044526.12678,0.0,744
744,205,81,1302044550.36239,1.0,745
745,150,81,1302044581.24267,0.0,746
746,82,81,1302044652.10865,2.0,747
747,61,229,1302055573.88593,0.0,748
748,22,73,1302069957.59209,0.0,749
749,249,36,1302082638.35105,2.0,750
750,36,249,1302082712.11024,0.0,751
751,246,245,1302096657.23576,0.0,752
752,245,246,1302097036.37516,2.0,753
753,251,246,1302103935.61212,2.0,754
754,246,251,1302103959.46268,0.0,755
755,252,61,1302107640.20041,2.0,756
756,251,61,1302108245.39571,2.0,757
757,61,251,1302108321.25808,0.0,758
758,176,8,1302112511.70515,2.0,759
759,207,167,1302117349.64077,2.0,760
760,167,207,1302117447.02989,2.0,761
761,245,61,1302121400.1563,2.0,762
762,159,167,1302132473.03542,2.0,763
763,250,216,1302136505.95479,2.0,764
764,216,250,1302136666.07502,0.0,765
765,244,61,1302203707.81714,0.0,766
766,61,244,1302203835.70195,0.0,767
767,253,61,1302204154.31343,2.0,768
768,61,253,1302204187.96469,0.0,769
769,96,254,1302212934.15979,2.0,770
770,8,144,1302236703.97441,0.0,771
771,144,8,1302236754.91664,0.0,772
772,235,2,1302237679.6853,2.0,773
773,2,235,1302237928.02605,0.0,774
774,246,252,1302246462.50509,0.0,775
775,252,246,1302246492.70812,2.0,776
776,89,61,1302278539.02512,0.0,777
777,61,89,1302279515.49002,0.0,778
778,105,89,1302279761.22593,2.0,779
779,89,105,1302287609.45711,0.0,780
780,256,61,1302289159.55323,2.0,781
781,61,256,1302289547.82167,0.0,782
782,252,30,1302290506.1325,2.0,783
783,8,167,1302290513.17185,0.0,784
784,30,252,1302290516.59398,2.0,785
785,61,252,1302292040.5721,0.0,786
786,2,252,1302292044.59373,0.0,787
787,203,252,1302292056.33274,0.0,788
788,252,2,1302292173.95028,2.0,789
789,164,165,1302292905.39664,2.0,790
790,257,207,1302296393.61884,2.0,791
791,207,257,1302296410.68733,2.0,792
792,258,61,1302296668.90613,0.0,793
793,259,7,1302322673.83153,2.0,794
794,7,259,1302322871.16228,0.0,795
795,220,65,1302323406.62678,2.0,796
796,260,259,1302333277.12914,2.0,797
797,259,260,1302335098.12836,2.0,798
798,261,2,1302449430.17889,2.0,799
799,261,8,1302449755.37367,2.0,800
800,262,2,1302453499.78746,2.0,801
801,2,262,1302454856.85179,0.0,802
802,159,203,1302482453.1886,2.0,803
803,154,257,1302495086.26435,2.0,804
804,241,203,1302496979.47426,2.0,805
805,203,241,1302496999.18794,0.0,806
806,114,245,1302530478.1929,0.0,807
807,115,245,1302534403.24766,2.0,808
808,263,208,1302543865.71495,2.0,809
809,208,263,1302543928.24847,2.0,810
810,264,24,1302565807.95899,2.0,811
811,265,61,1302617059.0161,2.0,812
812,266,61,1302617703.32199,2.0,813
813,61,266,1302618615.20687,0.0,814
814,267,150,1302639445.78691,2.0,815
815,150,267,1302639465.88425,0.0,816
816,268,36,1302639584.04456,2.0,817
817,36,268,1302639594.24471,0.0,818
818,142,203,1302641206.60453,2.0,819
819,203,142,1302641237.23526,0.0,820
820,269,7,1302648708.99925,2.0,821
821,61,267,1302648768.56717,0.0,822
822,216,230,1302652617.51579,0.0,823
823,230,216,1302652619.89266,2.0,824
824,42,142,1302659093.709,0.0,825
825,142,243,1302659161.53761,2.0,826
826,243,142,1302659185.59919,0.0,827
827,222,216,1302659794.35446,2.0,828
828,7,269,1302659889.30505,0.0,829
829,216,222,1302660915.73231,0.0,830
830,270,222,1302660923.43809,2.0,831
831,222,270,1302661144.3117,2.0,832
832,4,270,1302661676.62094,0.0,833
833,142,42,1302666289.3934,2.0,834
834,270,61,1302707523.2397,2.0,835
835,8,154,1302713671.69297,0.0,836
836,168,250,1302722251.86399,0.0,837
837,172,222,1302725616.99514,2.0,838
838,110,2,1302729569.61908,0.0,839
839,231,203,1302740432.54859,2.0,840
840,222,172,1302745364.87522,2.0,841
841,236,172,1302747220.14808,0.0,842
842,172,236,1302747939.81542,2.0,843
843,8,65,1302750631.70804,0.0,844
844,2,178,1302752567.01549,0.0,845
845,78,61,1302790887.38111,0.0,846
846,26,150,1302791427.3307,0.0,847
847,272,2,1302800924.19661,2.0,848
848,2,272,1302800937.45189,0.0,849
849,273,222,1302814706.88712,0.0,850
850,222,273,1302814788.93336,2.0,851
851,154,203,1302817543.85249,2.0,852
852,262,61,1302818032.37702,2.0,853
853,61,262,1302818176.74099,0.0,854
854,274,61,1302818420.69705,2.0,855
855,232,24,1302820322.40181,2.0,856
856,244,8,1302824119.085,0.0,857
857,203,231,1302825832.23655,0.0,858
858,79,145,1302842625.08982,0.0,859
859,154,145,1302842652.67125,2.0,860
860,8,270,1302845151.17931,0.0,861
861,270,8,1302845532.66568,2.0,862
862,275,2,1302847189.76303,2.0,863
863,2,275,1302847200.44657,0.0,864
864,2,142,1302881091.40027,0.0,865
865,142,2,1302881463.21927,2.0,866
866,274,142,1302881660.53253,2.0,867
867,276,142,1302881716.56255,2.0,868
868,277,61,1302882663.48147,2.0,869
869,61,277,1302882727.21246,0.0,870
870,257,142,1302883016.61397,2.0,871
871,278,271,1302883800.22379,2.0,872
872,142,257,1302885177.36545,2.0,873
873,271,278,1302887909.58358,0.0,874
874,128,203,1302888454.20976,2.0,875
875,250,168,1302895949.56359,2.0,876
876,142,276,1302902855.06206,2.0,877
877,203,222,1302904462.42451,0.0,878
878,222,203,1302904613.50992,2.0,879
879,65,222,1302906349.12986,0.0,880
880,222,207,1302917070.79383,2.0,881
881,207,222,1302918774.91556,2.0,882
882,61,274,1302920250.19332,0.0,883
883,280,61,1302923640.05259,2.0,884
884,65,220,1302923672.39342,0.0,885
885,110,220,1302923731.87447,0.0,886
886,22,220,1302924030.13264,0.0,887
887,61,280,1302924331.03873,0.0,888
888,279,203,1302928520.55802,2.0,889
889,203,279,1302928586.56327,0.0,890
890,30,207,1302932650.78467,2.0,891
891,207,30,1302932675.14829,2.0,892
892,282,281,1302933257.32159,2.0,893
893,283,207,1302933285.10365,2.0,894
894,275,243,1302933633.32301,2.0,895
895,207,283,1302933663.71517,2.0,896
896,285,284,1302958659.96369,2.0,897
897,241,8,1302970025.95609,2.0,898
898,286,8,1302978023.97721,2.0,899
899,287,203,1302978044.28952,2.0,900
900,203,287,1302978081.78907,0.0,901
901,288,257,1302990371.15432,2.0,902
902,257,288,1302991007.04608,2.0,903
903,289,203,1302995384.62134,2.0,904
904,203,289,1302995611.55773,0.0,905
905,266,258,1303021207.75337,2.0,906
906,243,258,1303021210.01436,0.0,907
907,105,258,1303021213.96774,2.0,908
908,61,258,1303021221.59123,0.0,909
909,135,203,1303021542.45496,0.0,910
910,203,135,1303022826.24276,0.0,911
911,220,38,1303055665.67399,2.0,912
912,38,220,1303055677.04459,2.0,913
913,216,291,1303064582.67538,0.0,914
914,291,216,1303064621.364,2.0,915
915,284,285,1303064666.45267,2.0,916
916,292,246,1303066398.74266,2.0,917
917,246,292,1303066422.7527,0.0,918
918,203,293,1303076403.988,0.0,919
919,150,218,1303080084.25373,0.0,920
920,218,150,1303080211.60651,2.0,921
921,258,225,1303080730.55375,0.0,922
922,61,225,1303080818.11106,0.0,923
923,145,225,1303081272.30198,0.0,924
924,225,145,1303081506.88679,2.0,925
925,172,225,1303083553.72312,2.0,926
926,225,172,1303083824.63758,2.0,927
927,294,136,1303084783.03146,2.0,928
928,61,22,1303085826.86171,0.0,929
929,105,200,1303090859.30757,2.0,930
930,295,8,1303099054.93551,2.0,931
931,8,295,1303099322.50252,0.0,932
932,205,294,1303113301.68098,1.0,933
933,294,205,1303113398.11481,2.0,934
934,29,232,1303114586.23407,2.0,935
935,296,275,1303115280.50916,2.0,936
936,275,296,1303115648.8389,2.0,937
937,293,203,1303121613.1391,2.0,938
938,65,250,1303136046.42943,0.0,939
939,102,231,1303154040.49594,2.0,940
940,297,2,1303161461.95713,2.0,941
941,250,65,1303168886.31513,2.0,942
942,298,230,1303168898.16831,2.0,943
943,230,298,1303168905.59715,2.0,944
944,283,5,1303175312.55388,2.0,945
945,5,283,1303175839.85251,0.0,946
946,300,299,1303192071.75571,2.0,947
947,299,300,1303192108.97372,2.0,948
948,30,258,1303197787.15083,2.0,949
949,203,272,1303205377.55264,0.0,950
950,272,203,1303205387.07125,2.0,951
951,8,273,1303251534.06528,0.0,952
952,273,8,1303251550.345,0.0,953
953,302,38,1303252801.98936,2.0,954
954,38,302,1303252805.75341,2.0,955
955,300,61,1303253191.86247,2.0,956
956,61,300,1303253327.18892,0.0,957
957,303,30,1303256262.8433,2.0,958
958,304,136,1303256893.33403,2.0,959
959,136,304,1303256975.46436,0.0,960
960,302,65,1303257293.9611,2.0,961
961,65,302,1303257295.45308,0.0,962
962,61,215,1303257371.27207,0.0,963
963,305,30,1303258734.82521,0.0,964
964,30,305,1303258968.10963,2.0,965
965,255,8,1303263457.99911,2.0,966
966,8,255,1303263494.46938,0.0,967
967,255,18,1303264358.25127,2.0,968
968,136,8,1303269567.19431,0.0,969
969,22,285,1303278095.6189,0.0,970
970,306,283,1303280196.19433,2.0,971
971,283,306,1303280237.42379,2.0,972
972,307,283,1303282173.97886,2.0,973
973,283,307,1303282190.53093,2.0,974
974,230,61,1303338920.24671,2.0,975
975,61,230,1303338935.30631,0.0,976
976,283,145,1303342751.31404,2.0,977
977,145,283,1303342876.66572,0.0,978
978,308,207,1303344910.5805,2.0,979
979,309,40,1303345804.65132,0.0,980
980,207,308,1303348286.09602,2.0,981
981,181,2,1303356386.92155,2.0,982
982,2,181,1303356404.35379,0.0,983
983,21,236,1303357170.26507,0.0,984
984,199,30,1303359602.70177,0.0,985
985,30,199,1303359614.46297,2.0,986
986,61,199,1303360208.24803,0.0,987
987,275,30,1303361096.159,2.0,988
988,30,281,1303361103.80481,2.0,989
989,30,275,1303361107.1509,2.0,990
990,281,30,1303361108.41975,2.0,991
991,207,203,1303361238.56362,2.0,992
992,203,207,1303361248.8609,0.0,993
993,205,275,1303377388.76064,1.0,994
994,275,205,1303377420.19429,2.0,995
995,187,205,1303387704.0627,2.0,996
996,205,187,1303387833.90276,1.0,997
997,267,8,1303391987.2434,2.0,998
998,224,61,1303396798.83528,0.0,999
999,280,258,1303406592.00074,2.0,1000
1000,168,16,1303416432.96096,0.0,1001
1001,16,168,1303416561.67917,2.0,1002
1002,310,172,1303416673.95908,2.0,1003
1003,172,310,1303416692.2218,2.0,1004
1004,283,311,1303424581.71549,2.0,1005
1005,275,258,1303438992.92732,2.0,1006
1006,232,29,1303447886.00988,2.0,1007
1007,205,203,1303466558.222,1.0,1008
1008,203,205,1303466727.74948,0.0,1009
1009,309,22,1303483211.91199,0.0,1010
1010,312,2,1303486159.97165,2.0,1011
1011,2,312,1303486333.77772,0.0,1012
1012,313,2,1303486511.39637,2.0,1013
1013,2,313,1303486645.72948,0.0,1014
1014,313,61,1303487897.75142,2.0,1015
1015,61,313,1303488818.96655,0.0,1016
1016,274,207,1303499486.23316,2.0,1017
1017,207,274,1303499671.62036,2.0,1018
1018,94,305,1303531167.4133,0.0,1019
1019,305,94,1303531284.82452,0.0,1020
1020,63,94,1303531650.07417,1.0,1021
1021,222,313,1303535867.44393,2.0,1022
1022,94,22,1303540925.97946,0.0,1023
1023,22,94,1303540941.34585,0.0,1024
1024,315,8,1303544457.63505,2.0,1025
1025,315,258,1303546993.98663,2.0,1026
1026,250,8,1303553119.7487,2.0,1027
1027,258,315,1303559784.21938,0.0,1028
1028,109,275,1303561052.70167,2.0,1029
1029,18,255,1303579036.67632,0.0,1030
1030,234,42,1303583404.90582,2.0,1031
1031,314,46,1303599238.17432,2.0,1032
1032,316,46,1303607468.8259,2.0,1033
1033,203,61,1303617429.92542,0.0,1034
1034,317,65,1303618161.48302,2.0,1035
1035,65,317,1303618177.17361,0.0,1036
1036,275,317,1303618242.19634,2.0,1037
1037,318,65,1303618819.34451,2.0,1038
1038,65,318,1303618999.73077,0.0,1039
1039,319,46,1303622727.77243,2.0,1040
1040,46,319,1303622762.64221,0.0,1041
1041,285,320,1303627971.19886,2.0,1042
1042,111,77,1303627972.45148,2.0,1043
1043,276,258,1303633389.9722,2.0,1044
1044,63,313,1303640861.02325,1.0,1045
1045,313,63,1303640911.48296,2.0,1046
1046,46,314,1303644082.76252,0.0,1047
1047,320,285,1303665639.11747,0.0,1048
1048,61,321,1303673490.21872,0.0,1049
1049,8,241,1303676697.10681,0.0,1050
1050,222,215,1303680595.23137,2.0,1051
1051,215,222,1303680597.71392,2.0,1052
1052,8,109,1303683484.78537,0.0,1053
1053,109,8,1303683667.37366,2.0,1054
1054,323,203,1303684673.89862,2.0,1055
1055,203,323,1303684737.20912,0.0,1056
1056,8,315,1303685320.94541,0.0,1057
1057,324,250,1303685391.59344,2.0,1058
1058,250,324,1303685478.49709,2.0,1059
1059,325,216,1303692043.75834,2.0,1060
1060,220,8,1303692370.73546,2.0,1061
1061,8,220,1303692374.89948,0.0,1062
1062,229,8,1303692429.76732,2.0,1063
1063,8,229,1303693074.60969,0.0,1064
1064,216,325,1303693729.38586,0.0,1065
1065,305,63,1303696033.47995,0.0,1066
1066,63,305,1303696053.42083,1.0,1067
1067,326,63,1303701960.4573,2.0,1068
1068,203,63,1303702188.94516,0.0,1069
1069,63,203,1303702300.05212,1.0,1070
1070,327,8,1303702693.65596,2.0,1071
1071,8,327,1303702717.18495,0.0,1072
1072,286,63,1303703560.66143,2.0,1073
1073,63,286,1303703578.12238,1.0,1074
1074,8,58,1303705452.21321,0.0,1075
1075,275,322,1303705456.42257,2.0,1076
1076,322,275,1303705502.08638,2.0,1077
1077,328,275,1303716775.58051,2.0,1078
1078,275,328,1303716827.29618,2.0,1079
1079,329,30,1303725238.7572,2.0,1080
1080,30,329,1303725563.20402,2.0,1081
1081,330,323,1303738638.32319,2.0,1082
1082,323,330,1303739054.90476,2.0,1083
1083,220,200,1303739675.311,2.0,1084
1084,136,314,1303740039.16592,0.0,1085
1085,203,322,1303750939.19679,0.0,1086
1086,322,203,1303750968.04362,2.0,1087
1087,29,240,1303751776.57371,2.0,1088
1088,297,8,1303754914.81181,2.0,1089
1089,335,258,1303762987.23233,2.0,1090
1090,339,258,1303762992.09364,2.0,1091
1091,346,322,1303770869.74674,2.0,1092
1092,322,346,1303770911.20867,2.0,1093
1093,347,346,1303771119.85233,2.0,1094
1094,290,203,1303772422.78745,2.0,1095
1095,203,290,1303772431.93864,0.0,1096
1096,348,30,1303772944.96537,2.0,1097
1097,187,30,1303773860.99357,2.0,1098
1098,30,187,1303774650.80189,2.0,1099
1099,8,297,1303786886.4105,0.0,1100
1100,40,309,1303790029.14756,0.0,1101
1101,22,309,1303790039.02017,0.0,1102
1102,2,309,1303790378.72756,0.0,1103
1103,203,215,1303796627.54956,0.0,1104
1104,215,203,1303797148.42775,2.0,1105
1105,316,102,1303803390.95239,2.0,1106
1106,269,258,1303809801.62217,2.0,1107
1107,350,250,1303822178.84983,2.0,1108
1108,250,350,1303822716.99619,2.0,1109
1109,284,258,1303827793.27587,2.0,1110
1110,61,341,1303838072.26902,0.0,1111
1111,337,258,1303838591.28198,2.0,1112
1112,252,36,1303845167.27664,2.0,1113
1113,36,252,1303845243.45631,0.0,1114
1114,220,240,1303846262.39354,2.0,1115
1115,240,220,1303846551.95547,2.0,1116
1116,351,267,1303848296.49303,2.0,1117
1117,267,351,1303848299.49944,2.0,1118
1118,5,8,1303848523.63039,0.0,1119
1119,341,61,1303853897.02772,2.0,1120
1120,22,61,1303853921.30274,0.0,1121
1121,205,325,1303859428.56157,1.0,1122
1122,346,347,1303862752.23722,2.0,1123
1123,216,322,1303864137.61478,0.0,1124
1124,322,216,1303864206.98137,2.0,1125
1125,294,63,1303875882.5386,2.0,1126
1126,63,294,1303876659.70946,1.0,1127
1127,8,203,1303879812.75084,0.0,1128
1128,252,203,1303880144.4238,2.0,1129
1129,5,353,1303880260.73877,0.0,1130
1130,203,8,1303881691.04131,0.0,1131
1131,145,354,1303883331.20928,0.0,1132
1132,354,145,1303883385.52961,0.0,1133
1133,355,8,1303900440.54604,2.0,1134
1134,8,355,1303901659.97636,0.0,1135
1135,354,65,1303908513.50166,0.0,1136
1136,286,142,1303922221.40186,2.0,1137
1137,354,351,1303927207.77541,0.0,1138
1138,351,354,1303927224.35123,2.0,1139
1139,356,136,1303932463.01531,2.0,1140
1140,136,356,1303932531.87122,0.0,1141
1141,357,203,1303937112.16344,2.0,1142
1142,203,357,1303937174.10949,0.0,1143
1143,8,311,1303938048.33153,0.0,1144
1144,358,42,1303938319.70929,2.0,1145
1145,142,286,1303940229.89779,2.0,1146
1146,203,325,1303941921.58969,0.0,1147
1147,325,203,1303941960.59131,2.0,1148
1148,2,305,1303959108.70226,0.0,1149
1149,305,354,1303971582.17195,0.0,1150
1150,354,305,1303971592.98306,0.0,1151
1151,360,258,1303971805.93154,2.0,1152
1152,22,258,1303975398.36775,0.0,1153
1153,258,347,1303979893.31982,0.0,1154
1154,325,205,1303984278.46176,2.0,1155
1155,255,61,1304002118.91541,2.0,1156
1156,61,340,1304003460.3725,0.0,1157
1157,140,2,1304004287.17006,2.0,1158
1158,203,140,1304004832.04029,0.0,1159
1159,140,203,1304004869.32409,2.0,1160
1160,2,140,1304005562.32289,0.0,1161
1161,360,220,1304007616.71612,2.0,1162
1162,258,360,1304007756.08595,0.0,1163
1163,245,258,1304007796.43956,2.0,1164
1164,61,360,1304007851.46411,0.0,1165
1165,136,271,1304009754.87015,0.0,1166
1166,271,136,1304009836.14982,0.0,1167
1167,94,38,1304013658.04995,0.0,1168
1168,361,286,1304014701.3265,2.0,1169
1169,8,286,1304017232.39689,0.0,1170
1170,135,8,1304024850.87669,0.0,1171
1171,308,289,1304033113.23524,2.0,1172
1172,5,203,1304034294.12591,0.0,1173
1173,2,325,1304034490.73288,0.0,1174
1174,325,2,1304034493.75013,2.0,1175
1175,367,145,1304040267.90605,2.0,1176
1176,368,250,1304041764.0283,2.0,1177
1177,250,368,1304043050.45883,2.0,1178
1178,369,8,1304043629.91166,2.0,1179
1179,8,369,1304043928.26158,0.0,1180
1180,61,255,1304044790.38454,0.0,1181
1181,299,40,1304050377.93646,2.0,1182
1182,40,299,1304050418.44609,0.0,1183
1183,63,326,1304050444.66638,1.0,1184
1184,8,359,1304050578.94532,0.0,1185
1185,203,359,1304050596.79158,0.0,1186
1186,359,203,1304050847.15276,2.0,1187
1187,294,229,1304053176.97775,2.0,1188
1188,63,250,1304082870.97289,1.0,1189
1189,250,63,1304082886.16874,2.0,1190
1190,371,357,1304089664.58243,2.0,1191
1191,357,371,1304089962.57281,2.0,1192
1192,372,250,1304090789.49109,2.0,1193
1193,250,372,1304091083.25903,2.0,1194
1194,2,357,1304098147.66104,0.0,1195
1195,357,2,1304098159.58875,2.0,1196
1196,258,373,1304098427.47301,0.0,1197
1197,258,42,1304101630.92178,0.0,1198
1198,42,373,1304101672.64664,0.0,1199
1199,373,42,1304101856.34882,2.0,1200
1200,297,294,1304103543.97705,2.0,1201
1201,364,203,1304104276.19992,2.0,1202
1202,203,364,1304104938.65569,0.0,1203
1203,296,258,1304108612.92615,2.0,1204
1204,266,42,1304112865.31673,2.0,1205
1205,42,266,1304112971.58778,0.0,1206
1206,143,8,1304118180.08223,2.0,1207
1207,18,150,1304126754.0844,0.0,1208
1208,150,18,1304126859.89419,0.0,1209
1209,376,18,1304129066.89126,2.0,1210
1210,8,18,1304135542.26647,0.0,1211
1211,63,30,1304137573.44221,1.0,1212
1212,30,63,1304137620.05769,2.0,1213
1213,326,34,1304142166.74482,2.0,1214
1214,34,326,1304142197.64358,0.0,1215
1215,258,340,1304146150.95018,0.0,1216
1216,378,203,1304146431.61679,2.0,1217
1217,203,378,1304146740.5419,0.0,1218
1218,203,34,1304150454.51869,0.0,1219
1219,34,203,1304150470.97135,0.0,1220
1220,202,42,1304153138.57605,2.0,1221
1221,36,375,1304163100.91878,0.0,1222
1222,285,258,1304166224.50353,2.0,1223
1223,347,367,1304173774.94207,2.0,1224
1224,367,347,1304175033.05864,2.0,1225
1225,145,367,1304175789.09058,0.0,1226
1226,379,216,1304186094.23204,2.0,1227
1227,216,379,1304186120.3181,0.0,1228
1228,380,323,1304191920.30566,2.0,1229
1229,323,380,1304192004.70224,2.0,1230
1230,381,373,1304193306.26912,2.0,1231
1231,373,381,1304193334.0751,2.0,1232
1232,220,7,1304194321.51897,2.0,1233
1233,7,220,1304194336.64747,0.0,1234
1234,376,220,1304194686.59664,2.0,1235
1235,142,274,1304198780.8611,2.0,1236
1236,61,286,1304204145.85062,0.0,1237
1237,286,61,1304204295.02785,2.0,1238
1238,286,361,1304207904.95818,2.0,1239
1239,383,310,1304213842.93619,2.0,1240
1240,310,383,1304213905.86492,2.0,1241
1241,384,249,1304216680.81339,2.0,1242
1242,249,384,1304216716.71788,2.0,1243
1243,385,179,1304220345.48512,0.0,1244
1244,179,385,1304220444.81021,0.0,1245
1245,386,373,1304224026.42546,2.0,1246
1246,373,386,1304224063.50218,2.0,1247
1247,8,135,1304230989.10599,0.0,1248
1248,349,387,1304231646.08288,2.0,1249
1249,387,349,1304231668.12081,2.0,1250
1250,387,354,1304232012.88299,2.0,1251
1251,354,387,1304232036.06997,0.0,1252
